"site_date","island","site","landing_site","ext_worker","date","worked_y.n","reason_not_fishing","other_reason","surface_gillnet","panha","purse_seine","surface_gillnet_seine","demersal_gillnet","beach_seine","spear_fishing","hook_line","hook_line_shore","deviceid","meta.instanceID","meta.instanceName","database","duplicates"
"ST_IG220916","ST","IG",NA,NA,"2022-09-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_IR220916","ST","IR",NA,NA,"2022-09-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_MA220916","ST","MA",NA,NA,"2022-09-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_PA220916","ST","PA",NA,NA,"2022-09-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RA220916","ST","RA",NA,NA,"2022-09-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RP220916","ST","RP",NA,NA,"2022-09-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AG220920","ST","AG",NA,NA,"2022-09-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AT220920","ST","AT",NA,NA,"2022-09-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_IG220920","ST","IG",NA,NA,"2022-09-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_IR220920","ST","IR",NA,NA,"2022-09-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_MA220920","ST","MA",NA,NA,"2022-09-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_PA220920","ST","PA",NA,NA,"2022-09-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RA220920","ST","RA",NA,NA,"2022-09-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RP220920","ST","RP",NA,NA,"2022-09-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AG220923","ST","AG",NA,NA,"2022-09-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AT220923","ST","AT",NA,NA,"2022-09-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_IG220923","ST","IG",NA,NA,"2022-09-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_IR220923","ST","IR",NA,NA,"2022-09-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_MA220923","ST","MA",NA,NA,"2022-09-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_PA220923","ST","PA",NA,NA,"2022-09-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RA220923","ST","RA",NA,NA,"2022-09-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RP220923","ST","RP",NA,NA,"2022-09-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AG220927","ST","AG",NA,NA,"2022-09-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AT220927","ST","AT",NA,NA,"2022-09-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_IG220927","ST","IG",NA,NA,"2022-09-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_IR220927","ST","IR",NA,NA,"2022-09-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_MA220927","ST","MA",NA,NA,"2022-09-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_PA220927","ST","PA",NA,NA,"2022-09-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RA220927","ST","RA",NA,NA,"2022-09-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RP220927","ST","RP",NA,NA,"2022-09-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AG220930","ST","AG",NA,NA,"2022-09-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AT220930","ST","AT",NA,NA,"2022-09-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_IG220930","ST","IG",NA,NA,"2022-09-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_IR220930","ST","IR",NA,NA,"2022-09-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_MA220930","ST","MA",NA,NA,"2022-09-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_PA220930","ST","PA",NA,NA,"2022-09-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RA220930","ST","RA",NA,NA,"2022-09-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RP220930","ST","RP",NA,NA,"2022-09-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AG221004","ST","AG",NA,NA,"2022-10-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AT221004","ST","AT",NA,NA,"2022-10-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_IG221004","ST","IG",NA,NA,"2022-10-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_IR221004","ST","IR",NA,NA,"2022-10-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_MA221004","ST","MA",NA,NA,"2022-10-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_PA221004","ST","PA",NA,NA,"2022-10-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RA221004","ST","RA",NA,NA,"2022-10-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RP221004","ST","RP",NA,NA,"2022-10-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AG221007","ST","AG",NA,NA,"2022-10-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AT221007","ST","AT","angra-toldo","bruno","2022-10-07","nao-pesca","mal-tempo",NA,0,0,0,0,1,NA,2,0,4,"collect:BIjGgr8OZYwnX15R_id","uuid:e009c2f6-866b-47b9-9513-89b999412c56","registo-trabalho_2022-10-07","ST_230503_NV_090317",1
"ST_IG221007","ST","IG","io-grande","joy","2022-10-07","sim",NA,NA,0,0,0,0,0,NA,0,3,0,"collect:qIJLG1S7A74lZSfL_id","uuid:c4cb62cc-a5da-45ac-89fe-a95d6865433c","registo-trabalho_2022-10-07","ST_230503_NV_090317",1
"ST_IR221007","ST","IR",NA,NA,"2022-10-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_MA221007","ST","MA","malanza","fanho","2022-10-07","sim",NA,NA,0,0,0,0,0,NA,12,0,0,"collect:evktYbtpunBONsMm_id","uuid:9974ba82-9be3-4eb4-a5c0-6c5d9a7d82c9","registo-trabalho_2022-10-07","ST_230503_NV_090317",1
"ST_PA221007","ST","PA",NA,NA,"2022-10-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RA221007","ST","RA","ribeira-afonso","wilson","2022-10-07","sim",NA,NA,0,0,0,0,0,NA,5,18,5,"collect:bNexxDhGE53ZkJFy_id","uuid:e046609a-d5af-4785-8d29-6ea4ee374354","registo-trabalho_2022-10-07","ST_230503_NV_090317",1
"ST_RP221007","ST","RP",NA,NA,"2022-10-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AT221008","ST","AT","angra-toldo","bruno","2022-10-08","sim",NA,NA,0,0,0,0,0,NA,2,0,2,"collect:BIjGgr8OZYwnX15R_id","uuid:e7b41093-46a8-414a-ab61-dc2976e778ef","registo-trabalho_2022-10-08","ST_230503_NV_090317",1
"ST_AG221011","ST","AG",NA,NA,"2022-10-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AT221011","ST","AT",NA,NA,"2022-10-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_IG221011","ST","IG","io-grande","joy","2022-10-11","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:qIJLG1S7A74lZSfL_id","uuid:863c6b29-1f7a-4506-9b8b-92ab2457b23f","registo-trabalho_2022-10-11","ST_230503_NV_090317",1
"ST_IR221011","ST","IR","ilheu-rolas","felipe","2022-10-11","sim",NA,NA,0,2,0,0,0,NA,1,0,5,"collect:8l1tCd9IKv4K7q07_id","uuid:0d12d054-0367-40e3-b999-1990ead12543","registo-trabalho_2022-10-11","ST_230503_NV_090317",1
"ST_MA221011","ST","MA",NA,NA,"2022-10-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_PA221011","ST","PA","porto-alegre","arlindo","2022-10-11","sim",NA,NA,15,0,1,0,0,NA,12,2,2,"collect:9FK1IqdMroKydv0u_id","uuid:535f69ed-1e88-4fbb-b9e0-f2251c5a97d2","registo-trabalho_2022-10-11","ST_230503_NV_090317",1
"ST_RA221011","ST","RA","ribeira-afonso","wilson","2022-10-11","pessoal",NA,NA,0,0,0,0,0,NA,2,15,0,"collect:bNexxDhGE53ZkJFy_id","uuid:4e352043-7909-412d-969a-2e15fe36087f","registo-trabalho_2022-10-11","ST_230503_NV_090317",1
"ST_RP221011","ST","RP","ribeira-peixe","jakson","2022-10-11","sim",NA,NA,7,0,0,0,0,NA,1,6,1,"collect:AcrBSq1rKnzGVRKO_id","uuid:cd689bff-91a0-4057-a759-7dc842b7e9e1","registo-trabalho_2022-10-11","ST_230503_NV_090317",8
"ST_RP221011","ST","RP","ribeira-peixe","jakson","2022-10-11","sim",NA,NA,7,0,0,0,0,NA,1,6,0,"collect:AcrBSq1rKnzGVRKO_id","uuid:cf4a4a1a-cbf4-4878-8f05-81057a31831f","registo-trabalho_2022-10-11","ST_230503_NV_090317",8
"ST_RP221011","ST","RP","ribeira-peixe","jakson","2022-10-11","sim",NA,NA,0,0,0,0,0,NA,1,6,0,"collect:AcrBSq1rKnzGVRKO_id","uuid:21f48da9-c15b-4051-a491-d049222c8734","registo-trabalho_2022-10-11","ST_230503_NV_090317",8
"ST_RP221011","ST","RP","ribeira-peixe","jakson","2022-10-11","sim",NA,NA,0,0,0,0,0,NA,1,6,0,"collect:AcrBSq1rKnzGVRKO_id","uuid:949d6c5b-afd9-45b5-a0f3-3c6c59b07457","registo-trabalho_2022-10-11","ST_230503_NV_090317",8
"ST_RP221011","ST","RP","ribeira-peixe","jakson","2022-10-11","sim",NA,NA,7,0,0,0,0,NA,1,6,0,"collect:AcrBSq1rKnzGVRKO_id","uuid:94ab5dce-f112-418a-a0ac-51faaf79087f","registo-trabalho_2022-10-11","ST_230503_NV_090317",8
"ST_RP221011","ST","RP","ribeira-peixe","jakson","2022-10-11","sim",NA,NA,0,0,0,0,0,NA,1,6,0,"collect:AcrBSq1rKnzGVRKO_id","uuid:a856ef98-26d9-434d-9137-7d8a2e5a88a5","registo-trabalho_2022-10-11","ST_230503_NV_090317",8
"ST_RP221011","ST","RP","ribeira-peixe","jakson","2022-10-11","sim",NA,NA,0,0,0,0,0,NA,1,6,0,"collect:AcrBSq1rKnzGVRKO_id","uuid:7f2657fa-8a89-478e-8028-6746dda094b1","registo-trabalho_2022-10-11","ST_230503_NV_090317",8
"ST_RP221011","ST","RP","ribeira-peixe","jakson","2022-10-11","sim",NA,NA,0,0,0,0,0,NA,1,6,0,"collect:AcrBSq1rKnzGVRKO_id","uuid:4d4f5458-4ef0-4c2d-a12b-6f8dd138e19d","registo-trabalho_2022-10-11","ST_230503_NV_090317",8
"ST_AG221014","ST","AG",NA,NA,"2022-10-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AT221014","ST","AT",NA,NA,"2022-10-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_IG221014","ST","IG","io-grande","joy","2022-10-14","sim",NA,NA,0,0,0,0,0,NA,0,8,0,"collect:qIJLG1S7A74lZSfL_id","uuid:aa2e56e1-76ef-418f-b715-d5660d75d223","registo-trabalho_2022-10-14","ST_230503_NV_090317",1
"ST_IR221014","ST","IR","ilheu-rolas","felipe","2022-10-14","nao-pesca","mal-tempo",NA,0,0,0,8,0,NA,2,0,4,"collect:8l1tCd9IKv4K7q07_id","uuid:599530ac-6287-4baf-9fa7-33240da6d4f7","registo-trabalho_2022-10-14","ST_230503_NV_090317",1
"ST_MA221014","ST","MA","malanza","fanho","2022-10-14","sim",NA,NA,1,0,0,0,0,NA,9,3,0,"collect:evktYbtpunBONsMm_id","uuid:1a5bc61e-0612-45b3-b139-1e22d77833d3","registo-trabalho_2022-10-14","ST_230503_NV_090317",1
"ST_PA221014","ST","PA",NA,NA,"2022-10-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RA221014","ST","RA",NA,NA,"2022-10-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RP221014","ST","RP","ribeira-peixe","jakson","2022-10-14","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:AcrBSq1rKnzGVRKO_id","uuid:b0a2f279-e8ce-4b6a-ba7a-70b5ac426511","registo-trabalho_2022-10-14","ST_230503_NV_090317",1
"ST_AG221018","ST","AG",NA,NA,"2022-10-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AT221018","ST","AT",NA,NA,"2022-10-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_IG221018","ST","IG","io-grande","joy","2022-10-18","sim",NA,NA,0,0,0,0,0,NA,0,8,0,"collect:qIJLG1S7A74lZSfL_id","uuid:44031bfc-c404-43d2-b23d-bd19b03541cc","registo-trabalho_2022-10-18","ST_230503_NV_090317",1
"ST_IR221018","ST","IR","ilheu-rolas","felipe","2022-10-18","sim",NA,NA,2,0,0,0,0,NA,1,0,11,"collect:8l1tCd9IKv4K7q07_id","uuid:b7613c5e-f60d-4fef-b14f-1a0d46a3a4e8","registo-trabalho_2022-10-18","ST_230503_NV_090317",1
"ST_MA221018","ST","MA",NA,NA,"2022-10-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_PA221018","ST","PA",NA,NA,"2022-10-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RA221018","ST","RA","ribeira-afonso","wilson","2022-10-18","pessoal",NA,NA,0,0,0,0,0,NA,2,12,0,"collect:bNexxDhGE53ZkJFy_id","uuid:daaf238a-84ae-441e-9099-a1daaf25a0f1","registo-trabalho_2022-10-18","ST_230503_NV_090317",1
"ST_RP221018","ST","RP","ribeira-peixe","jakson","2022-10-18","sim",NA,NA,0,0,0,0,0,NA,0,5,2,"collect:AcrBSq1rKnzGVRKO_id","uuid:a38020c7-d32b-4814-81a3-bb2767f471fe","registo-trabalho_2022-10-18","ST_230503_NV_090317",6
"ST_RP221018","ST","RP","ribeira-peixe","jakson","2022-10-18","sim",NA,NA,0,0,0,0,0,NA,0,5,2,"collect:AcrBSq1rKnzGVRKO_id","uuid:3b799fe9-ad97-478d-bb60-7cc88a1171b3","registo-trabalho_2022-10-18","ST_230503_NV_090317",6
"ST_RP221018","ST","RP","ribeira-peixe","jakson","2022-10-18","sim",NA,NA,0,0,0,0,0,NA,0,5,2,"collect:AcrBSq1rKnzGVRKO_id","uuid:3542a5e8-838a-4ea2-9656-1170f6b18d4f","registo-trabalho_2022-10-18","ST_230503_NV_090317",6
"ST_RP221018","ST","RP","ribeira-peixe","jakson","2022-10-18","sim",NA,NA,0,0,0,0,0,NA,0,5,2,"collect:AcrBSq1rKnzGVRKO_id","uuid:de9b1683-6f65-4735-8b73-785d7132fd54","registo-trabalho_2022-10-18","ST_230503_NV_090317",6
"ST_RP221018","ST","RP","ribeira-peixe","jakson","2022-10-18","sim",NA,NA,0,0,0,0,0,NA,0,5,2,"collect:AcrBSq1rKnzGVRKO_id","uuid:023470fa-0538-4561-ba08-4b2f0d939d9a","registo-trabalho_2022-10-18","ST_230503_NV_090317",6
"ST_RP221018","ST","RP","ribeira-peixe","jakson","2022-10-18","sim",NA,NA,0,0,0,0,0,NA,0,5,2,"collect:AcrBSq1rKnzGVRKO_id","uuid:7a6f6193-fd21-43ec-bf07-a1f0fb05b25c","registo-trabalho_2022-10-18","ST_230503_NV_090317",6
"ST_AG221021","ST","AG",NA,NA,"2022-10-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AT221021","ST","AT",NA,NA,"2022-10-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_IG221021","ST","IG","io-grande","joy","2022-10-21","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:qIJLG1S7A74lZSfL_id","uuid:81e910a9-619d-4515-9dea-032d6a67c03d","registo-trabalho_2022-10-21","ST_230503_NV_090317",1
"ST_IR221021","ST","IR","ilheu-rolas","felipe","2022-10-21","nao-pesca","mal-tempo",NA,1,0,0,0,0,NA,2,0,1,"collect:8l1tCd9IKv4K7q07_id","uuid:3f91f7f2-b5d7-4ede-af0a-139fc6b10b8a","registo-trabalho_2022-10-21","ST_230503_NV_090317",1
"ST_MA221021","ST","MA",NA,NA,"2022-10-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_PA221021","ST","PA","porto-alegre","arlindo","2022-10-21","sim",NA,NA,4,0,1,0,0,NA,12,4,1,"collect:9FK1IqdMroKydv0u_id","uuid:fe9d33ec-fe52-407d-b79e-2c56dc643005","registo-trabalho_2022-10-21","ST_230503_NV_090317",1
"ST_RA221021","ST","RA","ribeira-afonso","wilson","2022-10-21","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,10,6,0,"collect:bNexxDhGE53ZkJFy_id","uuid:994a8e42-2c44-4578-82ab-5ef0f945d0ef","registo-trabalho_2022-10-21","ST_230503_NV_090317",1
"ST_RP221021","ST","RP","ribeira-peixe","jakson","2022-10-21","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:AcrBSq1rKnzGVRKO_id","uuid:27633ea8-9e8e-4d6a-8af4-5c5668d25876","registo-trabalho_2022-10-21","ST_230503_NV_090317",1
"ST_AT221024","ST","AT","angra-toldo","bruno","2022-10-24","sim",NA,NA,0,0,0,1,0,NA,0,2,3,"collect:BIjGgr8OZYwnX15R_id","uuid:9d8dc895-a9f4-40bf-a58f-9f1c248babb6","registo-trabalho_2022-10-24","ST_230503_NV_090317",1
"ST_AG221025","ST","AG",NA,NA,"2022-10-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AT221025","ST","AT","angra-toldo","bruno","2022-10-25","nao-pesca","mal-tempo",NA,0,0,0,2,0,NA,0,1,1,"collect:BIjGgr8OZYwnX15R_id","uuid:2cc7bf42-117b-45f1-9cb2-3b83b04ca706","registo-trabalho_2022-10-25","ST_230503_NV_090317",1
"ST_IG221025","ST","IG","io-grande","joy","2022-10-25","sim",NA,NA,0,0,0,0,0,NA,0,2,0,"collect:qIJLG1S7A74lZSfL_id","uuid:b3ab8074-770f-4c71-a914-6c4e82f71dc6","registo-trabalho_2022-10-25","ST_230503_NV_090317",1
"ST_IR221025","ST","IR","ilheu-rolas","felipe","2022-10-25","sim",NA,NA,0,0,0,0,0,NA,0,0,3,"collect:8l1tCd9IKv4K7q07_id","uuid:324a9294-0700-414c-a9bc-d8e06e76f556","registo-trabalho_2022-10-25","ST_230503_NV_090317",1
"ST_MA221025","ST","MA","malanza","fanho","2022-10-25","sim",NA,NA,0,0,0,0,0,NA,12,1,0,"collect:evktYbtpunBONsMm_id","uuid:5f8262b8-d6eb-4346-822f-8a9dbf253432","registo-trabalho_2022-10-25","ST_230503_NV_090317",1
"ST_PA221025","ST","PA","porto-alegre","arlindo","2022-10-25","sim",NA,NA,8,0,1,0,0,NA,12,3,0,"collect:9FK1IqdMroKydv0u_id","uuid:36d6148c-bd20-4191-aa58-b90cac6c8f7f","registo-trabalho_2022-10-25","ST_230503_NV_090317",1
"ST_RA221025","ST","RA","ribeira-afonso","wilson","2022-10-25","sim",NA,NA,1,0,0,0,0,NA,0,12,0,"collect:bNexxDhGE53ZkJFy_id","uuid:32ac3c7d-0b36-4b2d-a282-b8231e491c17","registo-trabalho_2022-10-25","ST_230503_NV_090317",1
"ST_RP221025","ST","RP","ribeira-peixe","jakson","2022-10-25","sim",NA,NA,0,0,0,0,0,NA,1,7,2,"collect:AcrBSq1rKnzGVRKO_id","uuid:8d88667f-790a-42e7-9ec2-6b8db366e3c9","registo-trabalho_2022-10-25","ST_230503_NV_090317",7
"ST_RP221025","ST","RP","ribeira-peixe","jakson","2022-10-25","sim",NA,NA,0,0,0,0,0,NA,1,6,2,"collect:AcrBSq1rKnzGVRKO_id","uuid:06b95b3d-3007-4e51-9270-799ca2306411","registo-trabalho_2022-10-25","ST_230503_NV_090317",7
"ST_RP221025","ST","RP","ribeira-peixe","jakson","2022-10-25","sim",NA,NA,0,0,0,0,0,NA,1,6,2,"collect:AcrBSq1rKnzGVRKO_id","uuid:4f39e69e-a842-40da-b529-6ff88f2c6ae7","registo-trabalho_2022-10-25","ST_230503_NV_090317",7
"ST_RP221025","ST","RP","ribeira-peixe","jakson","2022-10-25","sim",NA,NA,0,0,0,0,0,NA,0,6,2,"collect:AcrBSq1rKnzGVRKO_id","uuid:73caca85-4265-4397-a121-7764ffdfc625","registo-trabalho_2022-10-25","ST_230503_NV_090317",7
"ST_RP221025","ST","RP","ribeira-peixe","jakson","2022-10-25","sim",NA,NA,0,0,0,0,0,NA,1,6,2,"collect:AcrBSq1rKnzGVRKO_id","uuid:600e0cf5-d059-48cf-b04e-404051cf00ad","registo-trabalho_2022-10-25","ST_230503_NV_090317",7
"ST_RP221025","ST","RP","ribeira-peixe","jakson","2022-10-25","sim",NA,NA,0,0,0,0,0,NA,1,6,2,"collect:AcrBSq1rKnzGVRKO_id","uuid:405499d3-5996-4065-920e-0dd7a40f60fb","registo-trabalho_2022-10-25","ST_230503_NV_090317",7
"ST_RP221025","ST","RP","ribeira-peixe","jakson","2022-10-25","sim",NA,NA,0,0,0,0,0,NA,1,6,2,"collect:AcrBSq1rKnzGVRKO_id","uuid:15aea659-ed58-4616-923e-cffd5ed3f25b","registo-trabalho_2022-10-25","ST_230503_NV_090317",7
"ST_AG221028","ST","AG",NA,NA,"2022-10-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_AT221028","ST","AT",NA,NA,"2022-10-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_IG221028","ST","IG","io-grande","joy","2022-10-28","sim",NA,NA,0,0,0,0,0,NA,0,6,0,"collect:qIJLG1S7A74lZSfL_id","uuid:e8128bbc-d6e2-4d78-8c2b-e49a13119ccd","registo-trabalho_2022-10-28","ST_230503_NV_090317",1
"ST_IR221028","ST","IR",NA,NA,"2022-10-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_MA221028","ST","MA","malanza","fanho","2022-10-28","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:evktYbtpunBONsMm_id","uuid:4abd2f25-7bc8-438a-a483-0210fca51905","registo-trabalho_2022-10-28","ST_230503_NV_090317",1
"ST_PA221028","ST","PA",NA,NA,"2022-10-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RA221028","ST","RA",NA,NA,"2022-10-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_230503_NV_090317",1
"ST_RP221028","ST","RP","ribeira-peixe","jakson","2022-10-28","sim",NA,NA,0,0,0,0,0,NA,2,2,1,"collect:AcrBSq1rKnzGVRKO_id","uuid:c74b4cd6-e0ac-449b-bfb8-e0b2fa98a38f","registo-trabalho_2022-10-28","ST_230503_NV_090317",4
